breed,category,characteristic,star,image_src,dog_page
Corgi Inu, Adaptability,Good For Novice Owners,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Adaptability,Tolerates Being Alone,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Adaptability,Tolerates Hot Weather,2,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, All Around Friendliness,Affectionate With Family,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, All Around Friendliness,Kid-Friendly,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, All Around Friendliness,Dog Friendly,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Health And Grooming Needs,Amount Of Shedding,5,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Health And Grooming Needs,Easy To Groom,2,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Health And Grooming Needs,Size,2,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Trainability,Intelligence,4,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Trainability,Prey Drive,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Trainability,Tendency To Bark Or Howl,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Trainability,Wanderlust Potential,2,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Corgi Inu, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/2019/08/corgi-inu-mixed-dog-breed-pictures-1.jpg,https://dogtime.com/dog-breeds/corgi-inu
Chipin, Adaptability,Adapts Well To Apartment Living,5,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Adaptability,Good For Novice Owners,4,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Adaptability,Sensitivity Level,5,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Adaptability,Tolerates Being Alone,1,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Adaptability,Tolerates Cold Weather,1,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Adaptability,Tolerates Hot Weather,2,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, All Around Friendliness,Dog Friendly,2,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Health And Grooming Needs,Amount Of Shedding,2,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Health And Grooming Needs,Easy To Groom,5,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Health And Grooming Needs,Size,1,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Trainability,Intelligence,3,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Trainability,Potential For Mouthiness,2,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Trainability,Prey Drive,3,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Trainability,Tendency To Bark Or Howl,2,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Trainability,Wanderlust Potential,3,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Physical Needs,Exercise Needs,2,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chipin, Physical Needs,Potential For Playfulness,5,https://dogtime.com/assets/uploads/gallery/chipin-mixed-dog-breed-pictures/chipin-mixed-dog-breed-pictures-6.jpg,https://dogtime.com/dog-breeds/chipin
Chion, Adaptability,Adapts Well To Apartment Living,4,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Adaptability,Good For Novice Owners,3,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Adaptability,Tolerates Cold Weather,2,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, All Around Friendliness,Kid-Friendly,3,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, All Around Friendliness,Dog Friendly,3,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Health And Grooming Needs,Amount Of Shedding,2,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Health And Grooming Needs,Size,2,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Trainability,Intelligence,3,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Trainability,Potential For Mouthiness,4,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Trainability,Prey Drive,3,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Trainability,Tendency To Bark Or Howl,4,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Trainability,Wanderlust Potential,1,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Physical Needs,Exercise Needs,2,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chion, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/chion-mixed-dog-breed-pictures/chion-mixed-dog-breed-pictures-7.jpg,https://dogtime.com/dog-breeds/chion
Chinook, Adaptability,Adapts Well To Apartment Living,4,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Adaptability,Good For Novice Owners,1,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Adaptability,Sensitivity Level,5,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Adaptability,Tolerates Being Alone,1,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Adaptability,Tolerates Cold Weather,5,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, All Around Friendliness,Kid-Friendly,5,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, All Around Friendliness,Dog Friendly,5,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Health And Grooming Needs,Amount Of Shedding,5,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Health And Grooming Needs,Easy To Groom,2,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Health And Grooming Needs,Potential For Weight Gain,3,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Health And Grooming Needs,Size,4,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Trainability,Prey Drive,2,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Trainability,Tendency To Bark Or Howl,2,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Trainability,Wanderlust Potential,2,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Physical Needs,Energy Level,3,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Physical Needs,Exercise Needs,3,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinook, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/chinook-dog-breed-pictures/seniorsitting-9.jpg,https://dogtime.com/dog-breeds/chinook
Chinese Shar-Pei, Adaptability,Adapts Well To Apartment Living,4,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Adaptability,Sensitivity Level,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Adaptability,Tolerates Being Alone,4,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Adaptability,Tolerates Cold Weather,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Adaptability,Tolerates Hot Weather,1,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, All Around Friendliness,Affectionate With Family,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, All Around Friendliness,Kid-Friendly,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, All Around Friendliness,Dog Friendly,1,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Health And Grooming Needs,Amount Of Shedding,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Health And Grooming Needs,Easy To Groom,5,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Health And Grooming Needs,General Health,1,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Trainability,Intelligence,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Trainability,Potential For Mouthiness,5,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Trainability,Prey Drive,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Trainability,Tendency To Bark Or Howl,5,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Trainability,Wanderlust Potential,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Physical Needs,Energy Level,2,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Physical Needs,Intensity,1,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Physical Needs,Exercise Needs,3,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Chinese Shar-Pei, Physical Needs,Potential For Playfulness,1,https://dogtime.com/assets/uploads/gallery/chinese-shar-pei-dog-breed-pictures/1-chinese-shar-pei.jpg,https://dogtime.com/dog-breeds/chinese-shar-pei
Collie, Adaptability,Adapts Well To Apartment Living,3,https://dogtime.com/assets/uploads/gallery/collie-dog-breed-pictures/forward-1.jpg,https://dogtime.com/dog-breeds/collie
Collie, Adaptability,Good For Novice Owners,4,https://dogtime.com/assets/uploads/gallery/collie-dog-breed-pictures/forward-1.jpg,https://dogtime.com/dog-breeds/collie
Collie, Adaptability,Sensitivity Level,5,https://dogtime.com/assets/uploads/gallery/collie-dog-breed-pictures/forward-1.jpg,https://dogtime.com/dog-breeds/collie
Collie, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/collie-dog-breed-pictures/forward-1.jpg,https://dogtime.com/dog-breeds/collie
Collie, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/gallery/collie-dog-breed-pictures/forward-1.jpg,https://dogtime.com/dog-breeds/collie
Collie, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/collie-dog-breed-pictures/forward-1.jpg,https://dogtime.com/dog-breeds/collie
Collie, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/collie-dog-breed-pictures/forward-1.jpg,https://dogtime.com/dog-breeds/collie
Collie, All Around Friendliness,Kid-Friendly,5,https://dogtime.com/assets/uploads/gallery/collie-dog-breed-pictures/forward-1.jpg,https://dogtime.com/dog-breeds/collie
Collie, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/collie-dog-breed-pictures/forward-1.jpg,https://dogtime.com/dog-breeds/collie
Collie, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/collie-dog-breed-pictures/forward-1.jpg,https://dogtime.com/dog-breeds/collie
