breed,category,characteristic,star,image_src
Beabull, Adaptability,Adapts Well To Apartment Living,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Adaptability,Good For Novice Owners,3,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Adaptability,Sensitivity Level,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Adaptability,Tolerates Being Alone,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Adaptability,Tolerates Cold Weather,2,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Adaptability,Tolerates Hot Weather,2,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, All Around Friendliness,Kid-Friendly,5,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, All Around Friendliness,Friendly Toward Strangers,3,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Health And Grooming Needs,Amount Of Shedding,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Health And Grooming Needs,Drooling Potential,3,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Health And Grooming Needs,Easy To Groom,5,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Trainability,Intelligence,3,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Trainability,Potential For Mouthiness,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Trainability,Prey Drive,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Trainability,Tendency To Bark Or Howl,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Trainability,Wanderlust Potential,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Physical Needs,Energy Level,3,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Physical Needs,Intensity,4,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Physical Needs,Exercise Needs,3,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Beabull, Physical Needs,Potential For Playfulness,5,https://dogtime.com/assets/uploads/gallery/beabull-mixed-dog-breed-pictures/beabull-mixed-dog-breed-pictures-2.jpg
Bavarian Mountain Scent Hound, Adaptability,Adapts Well To Apartment Living,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Adaptability,Good For Novice Owners,3,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Adaptability,Sensitivity Level,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Adaptability,Tolerates Cold Weather,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, All Around Friendliness,Dog Friendly,3,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, All Around Friendliness,Friendly Toward Strangers,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Health And Grooming Needs,Amount Of Shedding,1,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Health And Grooming Needs,Potential For Weight Gain,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Trainability,Easy To Train,3,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Trainability,Intelligence,4,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Trainability,Potential For Mouthiness,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Trainability,Prey Drive,4,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Trainability,Tendency To Bark Or Howl,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Trainability,Wanderlust Potential,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Physical Needs,Intensity,2,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Bavarian Mountain Scent Hound, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/gallery/bavarian-mountain-scent-hound-dog-breed-pictures/bavarian-mountain-scent-hound-dog-breed-pictures-5.jpg
Basset Retriever, Adaptability,Adapts Well To Apartment Living,3,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Adaptability,Good For Novice Owners,3,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Adaptability,Sensitivity Level,2,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Adaptability,Tolerates Hot Weather,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, All Around Friendliness,Dog Friendly,3,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Health And Grooming Needs,Amount Of Shedding,2,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Health And Grooming Needs,Easy To Groom,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Trainability,Prey Drive,5,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Trainability,Tendency To Bark Or Howl,2,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Trainability,Wanderlust Potential,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Physical Needs,Energy Level,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Physical Needs,Intensity,2,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Basset Retriever, Physical Needs,Potential For Playfulness,4,https://dogtime.com/assets/uploads/2019/11/basset-retriever-mixed-dog-breed-pictures-1.jpg
Aussiepom, Adaptability,Adapts Well To Apartment Living,3,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Adaptability,Good For Novice Owners,2,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Adaptability,Tolerates Cold Weather,3,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, All Around Friendliness,Affectionate With Family,4,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, All Around Friendliness,Kid-Friendly,3,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Health And Grooming Needs,Drooling Potential,2,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Health And Grooming Needs,Easy To Groom,2,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Trainability,Easy To Train,4,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Trainability,Intelligence,4,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Trainability,Potential For Mouthiness,4,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Trainability,Prey Drive,2,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Trainability,Tendency To Bark Or Howl,3,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Trainability,Wanderlust Potential,2,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Physical Needs,Energy Level,5,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Physical Needs,Intensity,3,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Physical Needs,Exercise Needs,4,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiepom, Physical Needs,Potential For Playfulness,5,https://dogtime.com/assets/uploads/gallery/aussiepom-mixed-dog-breed-pictures/aussiepom-mixed-dog-breed-pictures-3.jpg
Aussiedoodle, Adaptability,Adapts Well To Apartment Living,2,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Adaptability,Good For Novice Owners,3,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Adaptability,Sensitivity Level,3,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Adaptability,Tolerates Being Alone,2,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Adaptability,Tolerates Cold Weather,3,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, All Around Friendliness,Kid-Friendly,4,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, All Around Friendliness,Dog Friendly,4,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Health And Grooming Needs,Amount Of Shedding,3,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Health And Grooming Needs,Drooling Potential,4,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Health And Grooming Needs,Easy To Groom,3,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Health And Grooming Needs,General Health,4,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Trainability,Easy To Train,5,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Trainability,Prey Drive,3,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Trainability,Tendency To Bark Or Howl,2,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Trainability,Wanderlust Potential,3,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Physical Needs,Energy Level,5,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Physical Needs,Intensity,4,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Physical Needs,Exercise Needs,5,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Aussiedoodle, Physical Needs,Potential For Playfulness,5,https://dogtime.com/assets/uploads/gallery/aussiedoodle-mixed-dog-breed-pictures_1/aussiedoodle-mixed-dog-breed-pictures-4.jpg
Auggie, Adaptability,Adapts Well To Apartment Living,2,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Adaptability,Good For Novice Owners,3,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Adaptability,Sensitivity Level,4,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Adaptability,Tolerates Being Alone,3,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Adaptability,Tolerates Cold Weather,4,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Adaptability,Tolerates Hot Weather,3,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, All Around Friendliness,Affectionate With Family,5,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, All Around Friendliness,Kid-Friendly,5,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, All Around Friendliness,Dog Friendly,5,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, All Around Friendliness,Friendly Toward Strangers,4,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Health And Grooming Needs,Amount Of Shedding,4,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Health And Grooming Needs,Drooling Potential,1,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Health And Grooming Needs,Easy To Groom,2,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Health And Grooming Needs,General Health,3,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Health And Grooming Needs,Potential For Weight Gain,4,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Health And Grooming Needs,Size,3,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Trainability,Easy To Train,5,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Trainability,Intelligence,5,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Trainability,Potential For Mouthiness,3,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Trainability,Prey Drive,3,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Trainability,Tendency To Bark Or Howl,4,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Trainability,Wanderlust Potential,3,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
Auggie, Physical Needs,Energy Level,5,https://dogtime.com/assets/uploads/gallery/auggie-mixed-dog-breed-pictures/auggie-mixed-dog-breed-pictures-2.jpg
